sitename2,range,column,planter_seed_drop,seedling_emergence_rate,emergence_count,canopy_height,canopy_height_diff,leaf_angle_mean,leaf_angle_mean_slope,leaf_angle_chi,leaf_angle_chi_slope,leaf_angle_beta,leaf_angle_beta_slope,leaf_angle_alpha,leaf_angle_alpha_slope,plant_basal_tiller_number,stem_elongated_internodes_number_slope,canopy_cover,stand_count,stalk_diameter_minor_axis,stalk_diameter_major_axis,leaf_width,leaf_length,leaf_desiccation_present,aboveground_dry_biomass
MAC Field Scanner Season 4 Range 39 Column 7,39,7,57,NA,NA,216,15.5,0.41992733083373335,-3.1781217570578054e-4,1.8786029589966666,0.004028934711253885,2.0190334833693333,-0.008423809079403762,3.1562716510226667,-0.0028943564741240476,NA,NA,NA,21.5,NA,NA,NA,NA,0,15510
MAC Field Scanner Season 4 Range 39 Column 8,39,8,76,NA,NA,200,11.083333333333334,0.4084614934482,0.002662385661044907,1.9599013107686667,-0.006596498875718722,1.9488882527206666,-0.024695710092631742,3.3099468352966666,-0.06911549790229668,NA,NA,NA,26.5,NA,NA,NA,NA,0,24160
MAC Field Scanner Season 4 Range 39 Column 10,39,10,45,0.720375,31.4,228,4.083333333333333,0.460374708634125,0.0020231164678712206,1.710531545568125,-0.008289910767456653,1.67281325455375,-0.012068357789723625,2.164630930333375,-0.04224925453918442,3.5,0.24999999999998623,46.7,24.5,8.8,13.2,60.666666666666664,843.3333333333334,0,17360
MAC Field Scanner Season 4 Range 39 Column 11,39,11,57,NA,NA,225,11.083333333333334,0.38414920951416665,1.152675594188732e-4,2.0158023042833335,0.0030807972136193073,2.1209072959283333,-0.011644147860903445,3.7119477462275,-0.011046239756616597,NA,NA,53.25,21,NA,NA,NA,NA,0,28490
MAC Field Scanner Season 4 Range 39 Column 14,39,14,54,NA,NA,245.5,4.083333333333333,0.4072873676715625,0.0014727165929331563,1.912232826108125,-0.0035508664004405225,2.1744917939262502,-0.017938610349100482,3.6029814908675,-0.03954923692765078,NA,NA,59.7,25.5,NA,NA,NA,NA,0,41100
MAC Field Scanner Season 4 Range 40 Column 2,40,2,61.5,NA,NA,197,11.083333333333334,0.39468197631627777,-9.458858472016305e-4,2.0779256721872224,0.008977504543486803,1.9273979177994445,-0.011759684194337969,3.6016791170783335,-0.0069972317443541985,NA,NA,NA,28,NA,NA,NA,NA,0,27310
MAC Field Scanner Season 4 Range 40 Column 6,40,6,75.5,NA,NA,227,11.083333333333334,0.37963456905646153,-3.0451596151777e-4,2.1201645183492857,0.006259875052206719,1.7919787438453847,-0.010378933670691972,3.2689271158915383,-0.007318291734927729,NA,NA,NA,27,NA,NA,NA,NA,0,47970
MAC Field Scanner Season 4 Range 40 Column 13,40,13,18.5,NA,NA,194,11.083333333333334,0.436639793619,-9.298991770396176e-4,1.8096883793733334,0.005261260189193101,1.737749620762,-0.004350022527921822,2.4342374760373335,0.003509565148139776,NA,NA,NA,21.5,NA,NA,NA,NA,0.2,22540
MAC Field Scanner Season 4 Range 40 Column 15,40,15,45,NA,NA,224,4.083333333333333,0.3841431260721875,5.055975651448548e-4,2.019235163595,-0.001045172605208175,2.131649812430625,-0.0011197759924201412,3.75870442566125,-0.005748625931980511,4,0.2147252638283075,55.9,22,8.84,13.62,74.33333333333333,871.6666666666666,0,8131
MAC Field Scanner Season 4 Range 41 Column 6,41,6,62.5,NA,NA,123,15.5,0.35437122047392855,-8.232460128687346e-4,2.1817199831742857,0.0064253273159436495,2.1000349373014284,-0.013364432905756308,4.126299612198571,-0.00845152419856916,NA,NA,NA,28.5,NA,NA,NA,NA,0,18170
MAC Field Scanner Season 4 Range 41 Column 8,41,8,69.5,NA,NA,267,4.083333333333333,0.4512808421933846,-0.0021892301976826857,1.7299717872830769,0.01051565280006448,1.758177255973077,-0.0011724559449780186,2.2293988047592306,0.019513701240913263,NA,NA,48.7,25.5,NA,NA,NA,NA,0,39620
MAC Field Scanner Season 4 Range 41 Column 9,41,9,70.5,NA,NA,213,15.5,0.3944258460609375,-7.651844814395055e-4,1.9692855913775,0.004075503098001536,2.1161005877,8.599412816948039e-4,3.596920137591875,0.014490088835207554,NA,NA,NA,26.5,NA,NA,NA,NA,0,33270
MAC Field Scanner Season 4 Range 41 Column 10,41,10,0,NA,NA,150,11.083333333333334,0.4268591155774,0.001831726214607646,1.859611442256,-0.0062853849169101925,1.8399335651373334,-0.009630822783516619,2.777099943104,-0.03843745322827179,NA,NA,NA,25,NA,NA,NA,NA,0,NA
MAC Field Scanner Season 4 Range 41 Column 11,41,11,69,NA,NA,190,15.5,0.4002974023906667,-3.2031424837088255e-4,1.9327036215173334,0.0036066506410559794,1.9862291044973333,-0.005926049023975239,3.1587145733686666,-0.002795806559638704,NA,NA,NA,27,NA,NA,NA,NA,0,35410
MAC Field Scanner Season 4 Range 41 Column 15,41,15,74,NA,NA,133,11.083333333333334,0.37502436197646666,0.0014019837239133692,2.078155347808,-0.0018724040704956233,2.0326506017006665,-0.013138557882632735,3.6917455652106668,-0.03171753205149455,NA,NA,NA,23.5,NA,NA,NA,NA,0,14970
MAC Field Scanner Season 4 Range 42 Column 2,42,2,56.5,NA,NA,187,11.083333333333334,0.4081093274714375,-0.0016251571231103083,2.013521695459375,0.012267380263720325,1.90221461373875,-0.0025168913950939526,3.4374396651825,0.027006147278653286,NA,NA,NA,29.5,NA,NA,NA,NA,0,18010
MAC Field Scanner Season 4 Range 42 Column 4,42,4,64,0.82175,53,262,4.083333333333333,0.40657304439407693,7.65522727984247e-5,1.9153903918484616,9.32435164186226e-4,1.9956777131953847,-0.011361234815369126,3.1729392633538462,-0.02048038312749494,3,0.2535284961208356,58,30,10.52,17.2,76,805,0,32420
MAC Field Scanner Season 4 Range 42 Column 8,42,8,76.5,NA,NA,164,15.5,0.4336520340628333,-0.0019192458899176042,1.8624186958566666,0.013164865991937426,1.7139525690466666,-0.00620251981634154,2.5284449892741665,0.013644126740541444,NA,NA,NA,27,NA,NA,NA,NA,0,21630
MAC Field Scanner Season 4 Range 42 Column 9,42,9,78.5,NA,NA,179,15.5,0.4105250957254,8.491206885975265e-4,1.906407488155,-0.0023978043376858185,2.1360068454555,-0.005308062664985874,3.4778132406855002,-0.008472627077988393,NA,NA,NA,27,NA,NA,NA,NA,0,23820
MAC Field Scanner Season 4 Range 42 Column 11,42,11,55.5,NA,NA,232,11.083333333333334,0.409033989846625,-8.564087853156482e-4,1.908094366101875,0.004444956461128366,1.98685449745,-0.003101680832024116,3.1522648885024998,0.005711982050485166,NA,NA,NA,24.5,NA,NA,NA,NA,0,45730
MAC Field Scanner Season 4 Range 42 Column 12,42,12,75,NA,NA,168,11.083333333333334,0.43670271938826666,0.00601234574500615,1.8063769522933333,-0.024239665618058584,1.9695195217966666,-0.031432128599985266,3.0106344718473332,-0.11590471866427426,NA,NA,NA,24.5,NA,NA,NA,NA,0,16320
MAC Field Scanner Season 4 Range 42 Column 15,42,15,77.5,NA,NA,163,11.083333333333334,0.3581491195160769,0.002082532374593238,2.1857382055353844,-0.01100563945508652,2.146532687517692,-0.018527399202688286,4.403029073503846,-0.07948529113404734,NA,NA,NA,24.5,NA,NA,NA,NA,0,10900
MAC Field Scanner Season 4 Range 43 Column 3,43,3,76.5,NA,NA,163,11.083333333333334,0.42015010242476925,-8.818148613542298e-4,1.899913097353077,0.006223729428918564,1.9249508612776922,-0.0036672436066300675,3.07387796948,0.008733548232198548,NA,NA,NA,30,NA,NA,NA,NA,0,16470
MAC Field Scanner Season 4 Range 43 Column 4,43,4,55.5,NA,NA,144,11.083333333333334,0.39999374079476924,-8.125497815260542e-4,1.9537488532007692,0.00448545375553197,2.0056488956223077,0.004597479408211453,3.3048561505476926,0.022680141780269475,NA,NA,NA,25,NA,NA,NA,NA,0,31940
MAC Field Scanner Season 4 Range 43 Column 7,43,7,65,NA,NA,205,11.083333333333334,0.4136944331167857,-0.001212233753242247,1.9036924154792858,0.006429560622112363,1.8412663963771427,-0.009577853787023624,2.82309637961,-0.007334649519183323,NA,NA,NA,26,NA,NA,NA,NA,0,26520
MAC Field Scanner Season 4 Range 43 Column 10,43,10,73.5,NA,NA,117,11.083333333333334,0.3783971761475625,-5.827486786402734e-4,2.10424704889,0.0059809472001061985,2.071516607308125,-0.01001229485593471,3.923285793135625,-0.00496462398446091,NA,NA,NA,25.5,NA,NA,NA,NA,0,1466
MAC Field Scanner Season 4 Range 43 Column 11,43,11,68,NA,NA,184,11.083333333333334,0.41013866215985717,-8.564339652965149e-4,1.933713311667857,0.006827284411619709,1.8509027498392858,-0.007485252167039479,2.87803793679,0.0024854364966705447,NA,NA,NA,26,NA,NA,NA,NA,0,32510
MAC Field Scanner Season 4 Range 43 Column 13,43,13,68,NA,NA,138,11.083333333333334,0.4405890236760833,-0.0021770525834717224,1.769491026815,0.011074208565906641,1.8786607885825,0.0020385275162037564,2.598952546615,0.030906291942472783,NA,NA,NA,23.5,NA,NA,NA,NA,0,17580
MAC Field Scanner Season 4 Range 44 Column 2,44,2,62,NA,NA,123,11.083333333333334,0.4094386599365294,-0.0011211934178280486,2.0237493007058824,0.00966377969649135,1.8369109985411765,-0.007701270875579601,3.261843910297647,0.006833516417993338,NA,NA,NA,29.5,NA,NA,NA,NA,0,28530
MAC Field Scanner Season 4 Range 44 Column 4,44,4,74.5,NA,NA,161,11.083333333333334,0.3848761119704286,-0.0012954909196447415,2.0092773992985715,0.005764646846017979,2.1300825838042856,2.6770018627137994e-4,3.715686326982857,0.0172713840393659,NA,NA,NA,30.5,NA,NA,NA,NA,0.2,20860
MAC Field Scanner Season 4 Range 44 Column 5,44,5,55,NA,NA,169,15.5,0.4296709588381429,0.002539250072261142,1.824760513397857,-0.012036791358205932,1.9290414267035714,-0.006164417053560151,2.8452050347464284,-0.043175350934480716,NA,NA,NA,31,NA,NA,NA,NA,0,33770
MAC Field Scanner Season 4 Range 44 Column 8,44,8,57.5,NA,NA,215,11.083333333333334,0.38816108598925,4.100421052434756e-4,2.00108975733125,8.106931888272254e-4,2.15234771022875,-0.0063270782666026235,3.779789778159375,-0.004087542547781832,NA,NA,NA,25.5,NA,NA,NA,NA,0,44040
MAC Field Scanner Season 4 Range 44 Column 9,44,9,65,NA,NA,191,15.5,0.42269780808699997,0.0012108449945933298,1.9207411818842857,-0.002082857405933817,1.8237896152357143,-0.023551465105258088,2.931523872215,-0.053723482691675505,NA,NA,NA,27.5,NA,NA,NA,NA,0,6628
MAC Field Scanner Season 4 Range 44 Column 11,44,11,53.5,NA,NA,194,11.083333333333334,0.42600662114535714,-0.005746856669499124,1.9266748337814286,0.02943505480699208,1.6462874626878572,0.02135857870219202,2.635994357646214,0.10035509270986016,NA,NA,NA,26.5,NA,NA,NA,NA,0,27290
MAC Field Scanner Season 4 Range 44 Column 13,44,13,74.5,NA,NA,159,11.083333333333334,0.40905550299927274,-6.248899987674583e-4,1.9208755561336364,0.004183576994056454,1.8751255999472727,-0.001986553729190307,2.9289259520718183,0.006044997085025155,NA,NA,NA,23.5,NA,NA,NA,NA,0,25300
MAC Field Scanner Season 4 Range 44 Column 14,44,14,76,NA,NA,168,11.083333333333334,0.3900481364266923,-0.0011320306089968723,2.099437995983077,0.009619951641283058,1.7115763832023076,-0.0097712335566059,2.947473634353077,0.0017973881436722991,NA,NA,NA,26,NA,NA,NA,NA,0,30290
MAC Field Scanner Season 4 Range 44 Column 15,44,15,48.5,NA,NA,157,11.083333333333334,0.3561630224062,-0.001229075705638348,2.21661714724,0.010674930361558907,2.071009224156,-0.012219741117537965,4.244655624662666,-0.004435551658314773,NA,NA,NA,22.5,NA,NA,NA,NA,0,16280
MAC Field Scanner Season 4 Range 45 Column 2,45,2,55,NA,NA,121,11.083333333333334,0.4042271973897619,-5.099271899349574e-4,2.029691097516667,0.007983721300481486,1.895505423902381,-0.012428711222339659,3.3870839395285715,-0.006363344670035994,NA,NA,NA,30.5,NA,NA,NA,NA,0,10080
MAC Field Scanner Season 4 Range 45 Column 3,45,3,72.5,NA,NA,135,11.083333333333334,0.4130813700176,3.1502528053719414e-4,1.9145344636576,5.72899435521459e-4,1.8139135947652,-0.011436722187137613,2.783577772102,-0.024470952637448837,NA,NA,NA,30.5,NA,NA,NA,NA,0,29230
MAC Field Scanner Season 4 Range 45 Column 4,45,4,68,NA,NA,160,11.083333333333334,0.3583083469758462,-0.0026098777932658597,2.200896674363077,0.017958081307648376,1.9260115195276923,-0.0023812926310915043,3.7510252476592307,0.04736866490246995,NA,NA,NA,30.5,NA,NA,NA,NA,0,24240
MAC Field Scanner Season 4 Range 45 Column 8,45,8,73.5,NA,NA,174,15.5,0.38274477643362503,NA,2.0016207781,NA,2.2265875152825,NA,3.89433656215625,NA,NA,NA,NA,29.5,NA,NA,NA,NA,0,32720
MAC Field Scanner Season 4 Range 45 Column 9,45,9,60,NA,NA,250,4.083333333333333,0.4122504961461765,0.0014998391033675315,1.9135778582988234,-0.004086293542155639,1.9991596279564705,-0.01620361365389506,3.2913390557511764,-0.03979256219633226,2,0.31013837760646995,59.650000000000006,27,13.2,18.5,88.53333333333333,995.3333333333334,0,22200
MAC Field Scanner Season 4 Range 45 Column 11,45,11,69.5,NA,NA,206,11.083333333333334,0.4456011391701,6.521559148867013e-4,1.782535504985,-0.002395710705379518,1.8813267248055,-0.011929900264855894,2.7799278519185,-0.032836771159317546,NA,NA,NA,26.5,NA,NA,NA,NA,0,27760
MAC Field Scanner Season 4 Range 45 Column 12,45,12,75.5,0.8306250000000001,61.8,145,11.083333333333334,0.4037762409168182,-0.0011346038185686724,1.9227804562918183,0.006659900186032582,2.073648031931818,0.0024289355570610905,3.37508293336,0.023022078255535715,NA,NA,NA,26,NA,NA,NA,NA,0,24190
MAC Field Scanner Season 4 Range 45 Column 13,45,13,48.5,NA,NA,176,15.5,0.41803446964844443,2.699060456602154e-4,1.9012513478088888,0.002200449970025777,1.8369758392605555,-0.010688264152450258,2.813891478265,-0.008785048052483821,NA,NA,NA,26,NA,NA,NA,NA,0,35310
MAC Field Scanner Season 4 Range 46 Column 3,46,3,72.5,NA,NA,117,11.083333333333334,0.40715903510544443,-6.38341079317832e-4,1.929533129405,0.005426940070088148,1.8216766084944445,-0.01089355393108451,2.8012218600483334,-0.009496960153070121,NA,NA,NA,29.5,NA,NA,NA,NA,0,6551
MAC Field Scanner Season 4 Range 46 Column 4,46,4,59,NA,NA,151,11.083333333333334,0.4257797750572,-7.908628286028081e-4,1.9423943215093333,0.008311507551581391,1.5703431691246668,-0.015180862860954013,2.349734855462,-0.013273949135907282,NA,NA,NA,26,NA,NA,NA,NA,0,14920
MAC Field Scanner Season 4 Range 46 Column 6,46,6,67.5,NA,NA,109,4.083333333333333,0.3950994660057778,3.1143037024792603e-4,1.9967826508927777,0.0018796450534149163,2.075569272675,-0.008905134093851363,3.6123108469727776,-0.00991490094011298,NA,NA,47.75,25,NA,NA,NA,NA,0,6870
MAC Field Scanner Season 4 Range 46 Column 15,46,15,66,NA,NA,99,11.083333333333334,0.4093263959371429,-5.607826244882836e-4,1.9355855493921428,0.004760707660701094,1.7911756896185713,-0.009556491300601676,2.780289341545,-0.006706938953165214,NA,NA,NA,25,NA,NA,NA,NA,0,13780
MAC Field Scanner Season 4 Range 47 Column 4,47,4,70.5,NA,NA,185,15.5,0.4730427647120667,-0.00323830984775311,1.6496664720213334,0.011423679413482777,1.6905385648166666,0.007508070524351643,2.058012632896,0.0368796626814707,NA,NA,NA,23,NA,NA,NA,NA,0,6259
MAC Field Scanner Season 4 Range 47 Column 6,47,6,60,NA,NA,134,11.083333333333334,0.459837423629,-0.0020971324971875926,1.7497061605993334,0.011705080476273192,1.6705852272473334,0.009535071485499619,2.2577744630993335,0.05013436067350004,NA,NA,NA,26,NA,NA,NA,NA,0,20230
MAC Field Scanner Season 4 Range 47 Column 14,47,14,74,NA,NA,146,11.083333333333334,0.39903818735105884,2.0414540320473664e-4,1.993152234482941,0.0019692338908054567,1.90569805193,-0.006834727913003675,3.254234146386471,-0.023557674925848083,NA,NA,NA,24.5,NA,NA,NA,NA,0,31090
MAC Field Scanner Season 4 Range 47 Column 15,47,15,68,0.75675,50.666666666666664,124,11.083333333333334,0.41396512193970586,-0.0014612187045946342,2.0073181232311765,0.0110103887112653,1.6623987116858825,-0.008135113800766928,2.734216270567059,0.0046955238308177445,NA,NA,NA,24.5,NA,NA,NA,NA,0,16310
MAC Field Scanner Season 4 Range 48 Column 5,48,5,63.5,NA,NA,128,11.083333333333334,0.454718763932125,5.883041777400977e-4,1.736546287820625,2.544755621006552e-4,1.6700402150262499,-0.017949339360042633,2.120276183799375,-0.029403198578853557,NA,NA,NA,24,NA,NA,NA,NA,0,14790
MAC Field Scanner Season 4 Range 48 Column 6,48,6,62,NA,NA,157,11.083333333333334,0.41381954484226086,6.266657241850185e-4,1.9295407472465218,-4.380620774314853e-4,1.9348722196991304,-0.012665213280947104,3.160886257558696,-0.023877165643874352,NA,NA,NA,26.5,NA,NA,NA,NA,0,25210
MAC Field Scanner Season 4 Range 48 Column 7,48,7,60,NA,NA,213,11.083333333333334,0.3756143635045333,7.065730696522497e-4,2.1086878524906667,2.0009546663321993e-4,1.9308028830313333,-0.011864394521339708,3.517943921355333,-0.02898172921766264,NA,NA,NA,25,NA,NA,NA,NA,0.6,39050
MAC Field Scanner Season 4 Range 48 Column 10,48,10,78.5,NA,NA,163,11.083333333333334,0.37290318368917647,-0.0021408166244134036,2.140320637672353,0.011753603674246481,1.8665297176947058,8.740275362443482e-4,3.5147545942811766,0.027846498090863453,NA,NA,NA,28,NA,NA,NA,NA,0,26190
MAC Field Scanner Season 4 Range 48 Column 13,48,13,49.5,NA,NA,204,11.083333333333334,0.371264762377,-1.4319709662296128e-4,2.15533185004,0.0068295897040723625,1.8681270560811765,-0.013734926368918364,3.51717260248,-0.018682466490510235,2,0.3834019535236657,58.05,23.5,15.4,17.766666666666666,83,901.6666666666666,0,48660
MAC Field Scanner Season 4 Range 48 Column 14,48,14,75,NA,NA,185,15.5,0.37790735993013336,-0.001397500399891376,2.208803856100667,0.01639569092771022,1.7186083955506668,-0.023152826449634453,3.162882114298,-0.017265230393784026,NA,NA,NA,26,NA,NA,NA,NA,0,16930
MAC Field Scanner Season 4 Range 49 Column 5,49,5,74,0.8270000000000001,55.25,208,11.083333333333334,0.415415615660619,-0.0016295614529508084,1.9223018900009523,0.006469243094957564,1.8083995766047618,0.006466705510881121,2.8531782186509522,0.031201389015322326,NA,NA,NA,24,NA,NA,NA,NA,1,25790
MAC Field Scanner Season 4 Range 49 Column 8,49,8,52.5,NA,NA,249,4.083333333333333,0.41761041856675,-0.0016668779463289778,1.9039264462883332,0.006850012138820695,1.9699501343249999,0.01462552819845923,3.241576959771667,0.04358503643731367,2.5,0.3090583180266942,58.3,26.5,13.56,18.35,75.33333333333333,895,0,31100
MAC Field Scanner Season 4 Range 49 Column 9,49,9,68.5,NA,NA,200,11.083333333333334,0.41691321636375,7.074318208841089e-5,1.8921903750262499,0.0036674069564050474,1.832839763888125,-0.012142127258001522,2.758432895310625,-0.01225029846480555,5,NA,54.2,25,12.14,15.15,67.66666666666667,820,0,30460
MAC Field Scanner Season 4 Range 49 Column 11,49,11,67,NA,NA,166,15.5,0.38097007912636366,-7.891854505721185e-4,2.053047717145909,0.004640742640475775,1.9716231077977273,-0.005239893424845756,3.477360685090909,-0.0024335582416964525,NA,NA,NA,27,NA,NA,NA,NA,0.2,10340
MAC Field Scanner Season 4 Range 49 Column 13,49,13,68,NA,NA,165,15.5,0.3965019015672353,-7.137132532038847e-4,2.0098618523335294,0.0072938717023127795,1.8991355681029412,-0.02365107114903737,3.0999495756741178,-0.04491579237957492,NA,NA,NA,25.5,NA,NA,NA,NA,0,22020
MAC Field Scanner Season 4 Range 49 Column 14,49,14,59.5,NA,NA,146,11.083333333333334,0.39743233211053336,-4.887670818342041e-4,1.96054448761,0.00400215224471295,2.1201127177273333,-0.0029360130999485368,3.6029354078880003,0.007829634517855951,NA,NA,NA,25.5,NA,NA,NA,NA,0,12530
MAC Field Scanner Season 4 Range 49 Column 15,49,15,36.5,NA,NA,225,11.083333333333334,0.441261809098625,-3.147951887391647e-4,1.768028839443125,0.0021418444886421376,1.812017182295,-0.006442949023527308,2.43877287512375,-0.006727959544595106,NA,NA,NA,23,NA,NA,NA,NA,0.2,22100
MAC Field Scanner Season 4 Range 50 Column 4,50,4,66,NA,NA,109,11.083333333333334,0.36146644888782353,-0.0011113945158672319,2.2196492615541175,0.00768116648647908,1.8891134934294118,-0.00755448173283867,3.7486719858111766,0.0018769811479068426,NA,NA,NA,30.5,NA,NA,NA,NA,0,11470
MAC Field Scanner Season 4 Range 50 Column 5,50,5,69,NA,NA,162,15.5,0.42386773114852633,0.001185290034399416,1.8690299473489473,-0.003866456016537694,1.8844368107336842,-0.002328220553066743,2.906653658442105,-0.009705910664270106,NA,NA,NA,31,NA,NA,NA,NA,0,21740
MAC Field Scanner Season 4 Range 50 Column 7,50,7,73.5,NA,NA,164,11.083333333333334,0.3973276512794545,2.1788858701865245e-4,1.9904315665227272,0.003365656635504802,1.8865410692554545,-0.007827402885972903,3.135704364052727,-0.00171292467640568,NA,NA,NA,25,NA,NA,NA,NA,0,22150
MAC Field Scanner Season 4 Range 50 Column 8,50,8,73,NA,NA,166,15.5,0.39142006236563637,8.689292272533007e-4,2.03533278203,-0.0017348103928507637,1.8871958791845453,-0.01529795900476193,3.2976548114918183,-0.03941036587881514,NA,NA,NA,28,NA,NA,NA,NA,0,37150
MAC Field Scanner Season 4 Range 50 Column 10,50,10,67.5,NA,NA,114,4.083333333333333,0.40661116973763156,4.317177225321149e-5,1.9031681799326317,0.001088191889651446,2.0152029652689474,-0.007500959172440376,3.159462857453684,-0.011997958908468182,NA,NA,35.650000000000006,28.5,NA,NA,NA,NA,0,13620
MAC Field Scanner Season 4 Range 50 Column 11,50,11,65,NA,NA,161,11.083333333333334,0.3737841374376875,-0.001140977919509516,2.067983596170625,0.006777522682415117,2.142226188678125,0.004916604518137654,3.910300591118125,0.0323937218916837,NA,NA,NA,27,NA,NA,NA,NA,0,23620
MAC Field Scanner Season 4 Range 51 Column 4,51,4,70.5,NA,NA,196,11.083333333333334,0.44066004297329414,5.296841505910253e-4,1.7853011739364706,5.476626377699222e-4,1.8678839732211765,-0.010056085400001035,2.6590669911987646,-0.015788748434485772,NA,NA,NA,25,NA,NA,NA,NA,0,22790
MAC Field Scanner Season 4 Range 51 Column 6,51,6,72,NA,NA,116,11.083333333333334,0.485777632003125,-0.002533123173875375,1.5930755891513124,0.010499184601877593,1.697385197735625,0.008664192394405185,1.9618416224349375,0.03673456467633079,NA,NA,NA,26,NA,NA,NA,NA,0,14040
MAC Field Scanner Season 4 Range 51 Column 9,51,9,71,NA,NA,230,11.083333333333334,0.4666274645834,-1.8908889103529713e-4,1.7045049345913335,0.002671587632845063,1.6186165509706667,-0.010891805818104937,2.050181083632667,-0.011528569033513769,NA,NA,NA,26,NA,NA,NA,NA,0,20250
MAC Field Scanner Season 4 Range 51 Column 13,51,13,76,NA,NA,196,11.083333333333334,0.4517489784125294,-5.642995271061932e-4,1.7428320872478824,0.005703282459768551,1.6775743806535295,-0.009080979312206989,2.185528150399765,-0.01304509031584601,NA,NA,NA,26,NA,NA,NA,NA,0,18370
MAC Field Scanner Season 4 Range 51 Column 15,51,15,36,NA,NA,114,11.083333333333334,0.474894214814,-0.00304731716786885,1.6861776988058823,0.015132124308731692,1.4481604783641175,0.002524642721310129,1.7031409631488823,0.026086922281936768,NA,NA,NA,26.5,NA,NA,NA,NA,0,12950
MAC Field Scanner Season 4 Range 52 Column 3,52,3,70,NA,NA,141,4.083333333333333,0.4178909207745455,-5.049270030280644e-4,1.907693240655909,0.0049362662300947765,1.76074174993,-0.006913244537285416,2.687444009413182,-0.0035180133984411915,NA,NA,42.05,26,NA,NA,NA,NA,0.2,17220
MAC Field Scanner Season 4 Range 52 Column 4,52,4,71.5,NA,NA,205,11.083333333333334,0.4552281904176923,0.002243278007556458,1.7624074217423076,-0.006716464559203213,1.5880483515353847,-0.02403015095917137,2.062205564196154,-0.05283404668303991,NA,NA,NA,25,NA,NA,NA,NA,0,29240
MAC Field Scanner Season 4 Range 52 Column 6,52,6,62,NA,NA,188,11.083333333333334,0.42617969476,5.32756153571019e-4,1.887315115265,6.577763181487102e-4,1.66428268863,-0.010697326304795415,2.4646011805185717,-0.01861300206348127,NA,NA,NA,24.5,NA,NA,NA,NA,0,30780
MAC Field Scanner Season 4 Range 52 Column 7,52,7,55.5,NA,NA,182,16.5,0.44402523932858334,-1.2038962426660763e-4,1.8353993274208333,0.006702581428070247,1.5051709207166666,-0.022036815672640413,2.008696689565,-0.031905588774624585,NA,NA,NA,24,NA,NA,NA,NA,0,35770
MAC Field Scanner Season 4 Range 52 Column 10,52,10,83,NA,NA,190,11.083333333333334,0.4172180855920909,-2.2839149842081082e-4,1.8920637444209092,0.003108992075595436,1.9724151944836363,-0.007934112860234066,3.1194671789854547,-0.006334103167899216,NA,NA,NA,26.5,NA,NA,NA,NA,0,29500
MAC Field Scanner Season 4 Range 52 Column 11,52,11,83,NA,NA,151,16.5,0.4131728120136667,-0.0022652121338023164,1.9021566787508333,0.012734337805877403,1.9143721565183334,-0.0016970827877887495,2.9947643096308334,0.027142691281636183,NA,NA,NA,24.5,NA,NA,NA,NA,0,20650
MAC Field Scanner Season 4 Range 52 Column 13,52,13,69,NA,NA,157,16.5,0.391818780624,7.798407525796053e-6,2.0071116071145454,0.004145049844805782,2.1381943044109093,0.002540401861753822,3.8029061306881817,0.018198904428991823,NA,NA,NA,25,NA,NA,NA,NA,0,37670
MAC Field Scanner Season 4 Range 52 Column 14,52,14,79.5,NA,NA,117,11.083333333333334,0.42915390997578945,-0.0036818680112270462,1.91200611313,0.018592622053683738,1.7276547977563157,0.012785600897606785,2.7528428548242108,0.06920301471927527,NA,NA,NA,24.5,NA,NA,NA,NA,0,17310
MAC Field Scanner Season 4 Range 53 Column 4,53,4,NA,NA,NA,175,16.5,0.39973990270315385,-0.0029414242418179734,2.0056691111953846,0.016628604785255165,1.8610672814946154,-0.0021472412811363592,3.186770150116154,0.033783973303831566,NA,NA,NA,NA,NA,NA,NA,NA,NA,16230
MAC Field Scanner Season 4 Range 53 Column 6,53,6,NA,NA,NA,180,16.5,0.37220343450575,0.001699188993403826,2.104717143540625,-0.00581183214570938,1.990790096199375,-0.00532686832749781,3.67387751038875,-0.03257444058153839,NA,NA,NA,NA,NA,NA,NA,NA,NA,15700
MAC Field Scanner Season 4 Range 53 Column 9,53,9,NA,NA,NA,172,16.5,0.4222691655937143,-0.0010068654161841952,1.8658593046007144,0.005345166667412879,1.8031679098907143,0.002732151503190295,2.6592069165142855,0.018234722181876457,NA,NA,NA,NA,NA,NA,NA,NA,NA,31810
MAC Field Scanner Season 4 Range 53 Column 13,53,13,NA,NA,NA,167,16.5,0.3792796443065,-0.0027885729974650624,2.1240214232175,0.0163573392649387,1.8799757279083333,0.0018677869223101204,3.5012070658883334,0.049871749435471055,NA,NA,NA,NA,NA,NA,NA,NA,NA,34620
MAC Field Scanner Season 4 Range 20 Column 8,20,8,72.5,0.8535,61,208,12,0.4047088351668095,8.61526094683098e-4,1.918875014912857,-6.977731751738119e-4,2.0129307492309523,-0.012837151012678493,3.206659892441905,-0.023940307221981604,3,0.37404580152665534,36.25,25,10.2,15.274999999999999,72,698.3333333333334,0,NA
MAC Field Scanner Season 4 Range 2 Column 4,2,4,NA,NA,NA,180,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17850
